Name of Product,Description,Image Link,Price,Rating,Name of Store
iPhone 13 128GB 256GB 512GB Starlight Midnight Pink Blue Red 5G IBOX,"Mau ORDER iPhone 14?
https://www.tokopedia.com/putragroup/etalase/apple-iphone-14

Iphone 13
Layar : 6.1 inch
Memori : 128 GB - 256 GB - 512 GB
Warna : Red - Starlight - Midnight - Blue - Pink

- Garansi Apple International 1 Tahun
- BNIB (Brand New In Box)
- Di Dalam box: Unit iPhone + USB-C to Lightning Cable

SIMCARD:
- IBOX ( Nano + eSim )
- INTER ( Single Nano TANPA esim )
- DUAL NANO ( Nano + Nano )

Baca ulasan2 pembeli lain nya biar kalian yakin belanja disini :
https://www.tokopedia.com/putragroup/review

Sekilas info Putra Group :

1. Positif review 99 % dr 100 % kepuasan customer
2. Sudah melayani 15,000 ++ customer secara online
3. Garansi Resmi Apple 1 Tahun
4. Brand new - Original - Segel
5. After sales yg siap melayani anda selama 24 jam

Apple 20W USB Fast Charger- C Power Adapter
https://www.tokopedia.com/putragroup/original-apple-20w-20-w-fast-charging-usb-c-power-adapter-segel

Benks Anti Spy Tempered Glass
https://www.tokopedia.com/putragroup/original-benks-anti-spy-iphone-13-pro-max-13-pro-tempered-glass

Benks Premium Tempered Glass
https://www.tokopedia.com/putragroup/original-benks-king-kong-iphone-13-pro-max-13-pro-tempered-glass-13-13-pro

Benks Premium Clear Case Magsafe
https://www.tokopedia.com/putragroup/original-benks-iphone-13-pro-max-13-pro-clear-case-support-magsafe-13-pro-max

Benks Camera Protector
https://www.tokopedia.com/putragroup/original-benks-camera-protector-for-iphone-13-pro-max-13-pro-13-pro

MagSafe Wireless Charger
https://www.tokopedia.com/putragroup/apple-magsafe-charger-20w-wireless-charging-mag-safe-for-iphone-12

Benks Powerbank
https://www.tokopedia.com/putragroup/original-benks-magsafe-power-bank-magnetic-wireless-for-iphone-12-blue

Other Apple Acc
https://www.tokopedia.com/putragroup/etalase/other-apple-acc

Kartu Perdana Smartfren ESIM
https://www.tokopedia.com/putragroup/kartu-perdana-smartfren-esim-kuota-90gb-4g-lte-1-tahun",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/3/19/5941f086-6997-4ca0-8db6-e27ed9a871c2.jpg.webp?ect=4g,Rp11.799.000,4.9,Putra Group
New Xiaomi redmi 4a Grey-2/16 Garansi Distributor 1 Tahun,"Kondisi: Baru
Berat: 400 Gram
Kategori: Android OS
Etalase: REDMI






GARANSI 1 TAHUN DISTRIBUTOR
GARANSI TIDAK BERLAKU JIKA DI TEMUKAN HUMAN EROR,SEPERTI :
- TERKENA CAIRAN
- SEGEL RUSAK/HILANG
- TERBAKAR
- TERJATUH
- HUMAN EROR (KESALAHAN PENGGUNA)
- GARANSI LCD 3 BULAN
- ONKIR CLAIM GARANSI DI TANGGUNG PEMBELI
- ULASAN JELEK GARANSI HANGUS

Deskripsi
REDMI 4A 2/16
✓LCD : 5.0 inch
✓CPU : Quad-Core 1.4 GHz
✓RAM : 2 GB
✓Memory : 16 GB
✓Camera depan : 5 MP
✓Camera belakang : 13 MP
✓Battery : 3120 mah
✓Sim card : hybrid
✓Jaringan : 4G

*PENGIRIMAN AKAN KAMI PACKING DENGAN BUBBLE WRAP.
Lihat Lebih Sedikit",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/5/10/3523a4f5-d181-4333-9ee3-2f326a9b6182.jpg.webp?ect=4g,Rp350.000,4.8,INFINITITE SHOP
OPPO F1S RAM 4/32 GARANSI DISTRIBUTOR 1 TAHUN,"Ready oppo f1s : Gold, Rose dan Hitam

kelengkapan
- unit hp, no Headset/Handsfree
- box
- charger
- kabel usb
- Tempered glass + softcase


Network Technology GSM / HSPA / LTE
Launch Announced 2016, August
Status Available. Released 2016, August
Body Dimensions 154.5 x 76 x 7.4 mm (6.08 x 2.99 x 0.29 in)
Weight 160 g (5.64 oz)
Build Front glass, aluminum body
Sim Dual Sim (Nano-SIM, dual stand-by)
Display Type IPS LCD capacitive touchscreen, 16M colors
Size 5.5 inches, 83.4 cm2 (~71.0% screen-to-body ratio)
Resolution 720 x 1280 pixels, 16:9 ratio (~267 ppi density)
Protection Corning Gorilla Glass 4
Platform OS Android 5.1 (Lollipop), upgradable to 6.0 (Marshmallow); ColorOS 3
Chipset Mediatek MT6755 (28 nm) or MTK7650 (28 nm)
CPU Octa-core 1.5 GHz Cortex-A53
GPU Mali-T860MP2
Memory Card slot microSD, up to 256 GB (dedicated slot)
Internal 64 GB, 4 GB Ram or 32 GB, 4GB Ram
Main Camera Single 13 MP, f/2.2, 1/3"", PDAF
Features LED flash, panorama, HDR
Video 1080p@30fps
Selfie Camera Single 16 MP, f/2.0, 1/3.1""
Video 1080p@30fps
SOUND Loudspeaker Yes
3.5mm jack Yes
Active noise cancellation with dedicated mic
Comms WLAN Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot
Bluetooth 4.0, A2DP
GPS Yes, with A-GPS
Radio FM radio
USB microUSB 2.0, USB On-The-Go
Features Sensors Fingerprint (front-mounted), accelerometer, proximity, compass
Battery Non-removable Li-Po 3075 mAh battery

""Bacalah catatan toko sebelum membeli - Membeli berarti setuju dengan ketentuan toko kami. Terima Kasih""
",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/7/21/dd6fa496-459a-4bbb-b8cf-f282ace6af8a.jpg.webp?ect=4g,Rp439.000,4.8,tami_cell
OPPO A12 RAM 3/32 GB GARANSI RESMI OPPO INDONESIA,"NEW ARIVAL OPPO A12 RAM 3/32 GB GARANSI RESMI OPPO INDONESIA

DIJAMIN 100 % ORIGINAL , 100% BARU & 100% BERGARANSI RESMI OPPO INDONESIA.

READY : BLACK , BLUE

BONUS :
1. IRING
2. GURITA
3. SOFTCASE ( BAWAAN )
4. ANTI GORES ( BAWAAN )
5. PERDANA IM3
6. WATERPROOF CASE

BONUS SELALU TERSEDIA....!!!!!

PENGIRIMAN CEPAT DAN DIJAMIN SAMPAI TUJUAN ANDA .
PACKING LEBIH AMAN DENGAN MENGGUNAKAN BUBLE WRAP ( FREEE ).

NB :
SEBELUM ORDER CEK DULU YA GAN WARNA NYA DAN SAAT ORDER MOHON TULIS WARNA DI KETERANGAN.

Spesifikasi:

Dimensi : 155.9mm*75.5mm*8.3mm
Bobot : 165g
Layar : 6.22”Waterdrop screen；Screen-to-body ratio: 88.3%； 1520×720(HD+)
Prosesor : MTK6765 (P35) Octacore 2.3 Ghz
OS : Android 9.0；ColorOS 6.1
Memori : 3GB/32GB
Kamera Belakang : 13MP Kamera Utama+ 2MP Bokeh
Kamera Depan : 5MP
Jack : Micro-USB；Earphone jack：3.5mm
Baterai : 4230mAh
Keamanan : Fingerprint + Facial Unlock

GARANSI RESMI 1 TAHUN OPPO INDONESIA",https://images.tokopedia.net/img/cache/500-square/product-1/2020/4/21/1478616/1478616_4dc67b71-4460-4e5d-b376-64ec003a0897_1080_1080.jpg.webp?ect=4g,Rp1.539.000,4.9,Grandstore cell
Realme C35 4/128 4/64 GB Garansi Resmi Realme C35 2022 Not C11,"Realme C35 4/128 4/64 GB

Untuk Produk Xiaomi, Vivo, Realme, Oppo kami repack semua yaa, hanya untuk aktivasi, selebihnya dijamin tidak ada yang ditukar/ganti

Tersedia juga aksesoris kompatible dengan produk ini:
Anti Gores: https://www.tokopedia.com/distriponsel/anti-gores-jelly-tempered-glass-hydrogel-xiaomi-samsung-vivo-oppo-real
TWS: https://www.tokopedia.com/distriponsel/realme-buds-air-pro-garansi-resmi-realme-original-realme-tws
Powerbank: https://www.tokopedia.com/distriponsel/realme-powerbank-power-bank-2i-10000mah-quick-charge-dual-output

Packing yang lebih aman (Opsional, untuk standar packing kami sudah memakai bubble wrap) :
Ekstra Bubble: https://www.tokopedia.com/distriponsel/ekstra-bubble-wrap-untuk-packing
Packing Kayu: https://www.tokopedia.com/distriponsel/packing-kayu-untuk-handphone

Mengenai varian:
Non Bundle / warna = Tidak dapat bonus yang seperti digambar
Bundle Headset = Dapat bonus headset Pioneer
Bundle Powerbank = Dapat bonus Realme Powerbank 2i
Bundle Hydrogel = Dapat bonus Anti Gores Hydrogel
Bundle Lengkap = Dapat semua bonus yang disebutkan diatas

Realme C35 4/128 4/64 GB

Melayani COD dengan harga lebih murah dari toko kami di Tokopedia, silahkan chat Whatsapp ke 0895704956406*

Untuk Packing yang lebih aman!
https://www.tokopedia.com/distriponsel/ekstra-bubble-wrap-untuk-packing

Tersedia 2 Variant :
Black, Green : Realme C35 4/64GB & 4/128GB
C30 : Realme C30 2/32GB Blue, Green

""Perhatikan Variant Tercantum, Tidak Bisa Komplain Jika ada kesalahan Pemilihan Variant""

Pilihan warna tulis dicatatan saat melakukan checkout!

DISPLAY Type IPS LCD, 600 nits (peak)
Size 6.6 inches, 104.4 cm2 (~84.0% screen-to-body ratio)
Resolution 1080 x 2408 pixels, 20:9 ratio (~401 ppi density)
PLATFORM OS Android 11, Realme UI 2.0
Chipset Unisoc Tiger T616 (12 nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G57 MP1
MEMORY Card slot microSDXC (dedicated slot)
MAIN CAMERA Triple 50 MP, f/1.8, 26mm

Realme C35 4/128 4/64",https://images.tokopedia.net/img/cache/100-square/VqbcmM/2023/6/21/a03fb732-3dc1-4a91-9880-fb8469536608.jpg.webp?ect=4g,Rp2.599.000,4.9,Distributor Ponsel
XIAOMI REDMI 9C RAM 4 64 RAM 3 32 GARANSI RESMI,"Khusus untuk varian bertanda PROMO. Jika warna tidak tersedia maka akan kami kirim ""RANDOM"" ya ka. Terimakasihh :)


GARANSI RESMI XIAOMI INDONESIA,IMEI TERDAFTAR

MOHON CHAT DULU SEBELUM PEMBAYARAN

UNTUK BONUS ACCESORIES,BISA PILIH DI VARIAN GIFT(UTK NON GIFT=TANPA BONUS ACCESORIES/STANDARD DLM BOXNYA)

PERMINTAAN WARNA DAN VARIAN GIFT HARAP DITULIS DI CATATAN

KIRIM SETIAP HARI ( SENIN - MINGGU )LANGSUNG PROSES!!!

READY GOJEK/GRAB!!!
SAMEDAY sebelum - jam 3 SORE (Gosend) jam 4 SORE (Grab) mohon jangan mepet2
INSTAN sebelum - jam 5 SORE (Gosend) Jam 6 SORE (Grab) mohon jangan mepet2

READY ANTER AJA SAMEDAY-sebelum jam 3 SORE!!

NOTE:PENTING!!!
ORDER MAKSIMAL 1JAM SBLMNYA!!!

JNE/J&T DIKIRIM HARI YANG SAMA UNTUK PESANAN SEBELUM JAM 5 SORE(SENIN-MINGGU)",https://images.tokopedia.net/img/cache/500-square/hDjmkQ/2023/12/8/18d327ae-4e84-4fd0-86b2-d14bbb07f191.png.webp?ect=4g,Rp1.399.000,4.9,Bintang Terang Cell
"Xiaomi Official Redmi A2 8MP AI Dual Kamera Layar HD+ 6,52"" 5000mAh","Xiaomi Official Redmi A2

Masa Garansi : 15 Bulan

Warna : Light Blue & Black

Processor:
- MediaTek Helio G36
- CPU: Up to 2.2GHz

Storage & RAM:
- Expandable RAM up to 2GB
- Expandable Storage up to 1TB

Display: 6.52 HD+ Dot Drop display
- 1600 x 720 HD+
- 20:9 aspect ratio
- Supports Night Light

Kamera belakang : 8MP (f/2.0)
Kualitas Video ->
- 1080p | 1920 x 1080 at 30fps
- 720p | 1280 x 720 at 30fps

Kamera Depan : 5MP (f/2.2)
Kualitas Video ->
1080p | 1920 x 1080 at 30fps
720p | 1280 x 720 at 30fps

Baterei & pengisian daya
- 5000mAnh (typ)
- 10W fast charging
- 10W in-box charger
- Micro USB

Dimensi:
Panjang: 164.9mm
Lebar: 76.75mm
Ketebalan: 9.09mm
Berat: 192g

Konektivitas:
- Dual SIM + microSD

Audio: 3.5mm headphone jack

Sistem Operasi : Android 13 (Go Edition)

Xiaomi Official Store Garansi Resmi, IMEI Resmi Terdaftar di IMEI KEMENPERIN

Xiaomi Redmi A2 Layar HD+ 6,52"""" tampilan yang lebih luas yang besar dan sejernih kristal ini akan langsung memberikan kamu pengalaman visual yang lebih menakjubkan saat menonton film ataupun bermain game.

Xiaomi Redmi A2 dilengkapi dengan kapasitas baterai 5000mAh yang sangat besar dan pengisian daya cepat 10W, kamu bisa menikmati daya tahan baterai yang lebih lama sepanjang hari. Tak perlu lagi khawatir kehabisan daya baterai! 30 jam menelepon, 22 jam memutar video, 746 jam waktu siaga, dan 161 jam mendengarkan musik.

Isi Kemasan :
Redmi A2
Adaptor
Kabel USB
Alat pembuka SIM
Kartu garansi
Panduan pengguna

*Note: Diharapkan untuk tidak klik """"Pesanan diterima"""" sebelum menerima paket dengan baik. Xiaomi tidak bertanggung jawab atas segala kerusakan setelah konfirmasi """"Pesanan diterima"""".",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/5/2/b49f788d-8f6b-4cea-be09-fbde57412fc8.png.webp?ect=4g,Rp849.000,4.9,Xiaomi Official Store
Samsung Galaxy A14 5G 6/128GB,"""Awesome offer!*
Periode: November 2023

- Free Youtube Premium 2 bulan
- Free Travel Adapter 15W**

*Syarat & ketentuan berlaku. Klaim melalui aplikasi Samsung Gift Indonesia.
**Selama persediaan masih ada""

Spesifikasi:

- Processor : Mediatek Dimensity 700
- Size : 6,6”
- Technology : PLS LCD 90Hz
- Resolution : FHD+
- Rear Camera Resolution : 50MP + 2MP + 2MP
- Main Camera Auto Focus : Yes
- Rear Camera - OIS : No
- Rear Camera - Zoom : Digital Zoom up to 10x
- Front Camera Resolution : 13.0 MP
- Front Camera Auto Focus : No
- Video Resolution : FHD (1920 x 1080)@30fps
- RAM : 6 GB + 6 GB RAM Plus
- ROM : 128GB
- SIM Tray : Dual-SIM
- Network Type : 5G
- USB Interface : USB Type-C
- USB Version : USB 2.1
- Earjack : 3.5mm Stereo
- Bluetooth Version : Bluetooth v5.1
- NFC : Yes
- Audio : Dolby ATMOS
- Battery Capacity : 5,000mAh",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/11/15/923cadb7-1e29-4eeb-994e-e5f8bc67fa25.jpg.webp?ect=4g,Rp2.701.500,4.9,Samsung Official Store
"vivo iQOO Z7 (8/128) - SDM 782G, 120W FlashCharge + 5000mAh, 64MP OIS","iQOO Z7

Key Point :
Snapdragon 782G Mobile Platform
120W Dual-Cell Flash Charge + 5000 mAh
RAM + ROM : 8+128
Extended RAM 8GB
3K Vapor Chamber Liquid Cooling
64MP with OIS

Basic :
Operating System: Android 13 [Funtouch OS 13]
Processor : Snapdragon 782G Mobile Platform
RAM & ROM : 8 GB + 128 GB
Extended RAM : 8GB
Fast Charging : 120W Dual-Cell Flash Charge
Battery : 5000 mAh (TYP)

Gaming :
6,64"" 120Hz Refresh Rate Eye Protection
X-Asis Linear Motor
4D Game Vibration
Motion Control
Dual Stereo Speaker - Closed Box System
Sound Field Expansion Algorithm

Camera :
Rear : 64MP (f/1.79, 25mm) OIS + 2MP (f/2.4, 24mm)
Front : 16MP Camera (f/2.45. 27mm)

Body :
Dimensions : 164.58 x75.80 x8.75 mm
Weight : 201.5
Earphone Jack : 3.5mm American Standard Headphones
Color : Metallic Grey & Matrix Blue

Photography :
Pro Sports Mode 3.0
Super Moon
Super Night mode 4.0
Night Noise Cancellation Algorithms
Dual-View Video
Party Portrait

Connectivity
5G
Wi-FI 6

Daily Support
NFC Multifunctions",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/5/16/10fce418-0b49-4224-8134-885544067464.jpg.webp?ect=4g,Rp3.665.000,4.9,vivo Indonesia
"XIAOMI OFFICIAL Redmi 10 5G 6/128GB Smartphone FHD+ 6,58” Kamera 50MP","Xiaomi Redmi 10 5G

Bonus Kuota Live.On selama setahun didapatkan JIKA membeli paket bundling
atau
Khusus TUKAR TAMBAH dengan Laku6 (Jabodetabek), dapatkan EXTRA DISC 10% hingga 1.5jt*

*syarat & ketentuan berlaku

Masa Garansi : 15 Bulan

Spesifikasi:

Layar
Layar FHD+ 6,58""""
Resolusi: 2048 x 1080
Corning Gorilla Glass
Sunlight display

Chipset
CPU: CPU octa-core, hingga 2,2GHz
GPU: ARM Mali-G57 MC2

Memori
RAM dan ROM: 4+128GB, 6+128GB
Penyimpanan dapat diperbesar hingga 512GB

Kamera belakang
Kamera utama 50MP
f/1,8
Kamera 2MP dengan sensor kedalaman
f/2,4

Kamera depan
5MP
f/2,2

Baterai
5000mAh (standar)

Pengisian daya
Pengisian daya cepat 18W
Pengisi daya bawaan 22,5W
USB-C

Keamanan & Autentikasi
Sensor sidik jari di bagian samping
Kunci layar dengan pengenalan wajah berbasis AI

Konektivitas
SIM ganda + microSD
Mendukung mode siaga dengan dual SIM 5G

Bluetooth 5.1
Protokol Wi-Fi: 802.11a/b/g/n/ac
Mendukung radio FM
*Konektivitas 5G bisa berbeda-beda tergantung ketersediaan
di wilayah dan dukungan operator setempat

Navigasi
GPS/AGPS: L1 Galileo: E1 | GLONASS: G1 | Beidou

Audio
Jack headphone 3,5mm

Pemutaran audio
Sertifikasi Hi-Res Audio

UI dan sistem
MIUI 13, Android 12

NFC : No

Hi Mi Fans,
Demi kenyamanan dan keamanan berbelanja.. mohon bantu kami yaa.
1. Menyertakan video unboxing ketika komplain
2. Rekam video dengan jelas sebelum membuka paket
3. Mohon maaf, kami tidak menerima video yang direkam setelah paket dibuka serta video editan atau terputus-putus
4. Jangan lupa kasih review dan rate bintangnya ya",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/11/17/ca87081e-84b7-449e-85f2-a1102eda70bf.jpg.webp?ect=4g,Rp1.999.000,4.9,Xiaomi Official Store
Infinix Smart 7 3/64GB  + 4/64GB Garansi Resmi,"Baru dan Segel ~
Garansi Resmi ~
IMEI Terdaftar ~

Product Description:
• Dimension : 163.76*75.61*8.65mm
• Weight : 188g
• Processor : Mediatek Helio A22
• Operating System : Android 12
• Ram : 3+3GB
• Rom : 64GB
• External Memory : Up to 2TB
• Display : 6.6"" HD+ Sunlight Display
• Battery : 5000 mAh
• Network : 4G/3G/2G
• Camera : 5MP FF /13MP+AI LENS
• Video : 1080P@30FPS

1 Unit Infinix Smart 7 3/64GB, 1 x Adaptor Charger, 1 x USB Cable Data, 1 x SIM Ejector, 1 x Case, 1 x Screen Protector, 1 x Warranty Card, 1 x User Guide
",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/11/27/8b7bdd6a-46a0-4fcc-9903-4de8f63f0fe7.jpg.webp?ect=4g,Rp916.000,5,duniagadgetku
(RESMI) Samsung Galaxy Z Flip 3 5G 128GB 256GB Cream Black Green SEIN,"Mau Z Flip 4? Mampir ke link bawah ini
https://www.tokopedia.com/putragroup/resmi-samsung-galaxy-z-flip-4-5g-128gb-256gb-512gb-purple-blue-sein-8-128gb-bora-purple

PASTI READY - ORIGINAL - BRAND NEW

Product : Samsung Galaxy Z Flip 3

Baca Ulasan kami disini :
https://www.tokopedia.com/putragroup/review

Sekilas info Putra Group :

1. Positif review 99 % dr 100 % kepuasan customer
2. Sudah melayani 15,000 ++ customer secara online
3. Garansi Resmi Samsung 1 Tahun
4. Brand new - Original - Segel
5. After sales yg siap melayani anda selama 24 jam

Samsung Z Flip 3 Aksesoris:
https://www.tokopedia.com/putragroup/etalase/samsung-z-flip-3-acc

Samsung Adapter
https://www.tokopedia.com/putragroup/etalase/samsung-adapter

Samsung Galaxy Buds
https://www.tokopedia.com/putragroup/etalase/samsung-buds

Samsung Watch
https://www.tokopedia.com/putragroup/etalase/samsung-watch

Other Samsung Acc
https://www.tokopedia.com/putragroup/etalase/other-samsung-acc

Kartu Perdana Smartfren ESIM
https://www.tokopedia.com/putragroup/kartu-perdana-smartfren-esim-kuota-90gb-4g-lte-1-tahun",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/12/181c4ef3-b870-410e-a9af-d8c0a4277f8c.jpg.webp?ect=4g,Rp8.999.000,5,Putra Group
Nokia 105 (2022) - Charcoal,"• Dual SIM
• Fitur Torch Light
• Layar 1.77 Inch QQVGA
• Wireless FM Radio & Jack headphone 3,5 mm
• Baterai Li-Ion 800 mAh

• Brand Nokia
• Warna Charcoal
• Informasi Tambahan
• Jaringan
GSM 900/1800 (EU)

• Layar
1.77"" , QQVGA

• Prosesor
MT6261D

• RAM
4MB

• ROM
4MB

• Memory Eksternal
No

• Baterai
Removable Li-Ion 800 mAh battery

• Audio
Wireless FM Radio & Jack headphone 3,5 mm

• SIM
Dual SIM (Mini SIM)

• Dimensi
115.2 mm x 49.9 mm x 14.3 mm

• Berat
70g

• Fitur lainnya
Torch Light

Dapatkan poin MyEraspace setiap pembelian di ""Nokia Mobile Official"" dengan cara berikut:
1. Daftar menjadi member atau Login di eraspace.com
2. Kunjungi eraspace.com/myeraspace/claim-transaction, lalu pilih Klaim Transaksi
3. Masukkan No Invoice dari Tokopedia
Note : Alamat email yang digunakan untuk transaksi di ""Nokia Mobile Official"" harus sama dengan email yang didaftarkan di MyEraspace",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/8/13/6d27c1ce-850b-4aaf-9410-de84e0629a02.jpg.webp?ect=4g,Rp255.000,4.9,Nokia Mobile Official
(RESMI) Samsung Galaxy A52S 5G A52 S 256GB 8GB Mint Black Violet SEIN,"READY STOCK & SIAP KIRIM BOSS!!
- Garansi Resmi SEIN Indonesia
- IMEI Tembus di Kemenperin pastinya

Variant :
A52S 8/128GB & 8/256GB : Unit + Cable + Adapter 15 Watt
A53 8/128GB & 8/256GB : Unit + Cable

Baca Ulasan kami disini :
https://www.tokopedia.com/putragroup/review

Sekilas info Putra Group :

1. Positif review 99 % dr 100 % kepuasan customer
2. Sudah melayani 15,000 ++ customer secara online
3. Garansi Resmi Samsung Indonesia 1 Tahun
4. Brand new - Original - Segel
5. After sales yg siap melayani anda selama 24 jam
Yuk dibaca dulu dengan teliti yah sampai habis, jangan setengah2 :D

Samsung Adapter
https://www.tokopedia.com/putragroup/etalase/samsung-adapter

Samsung Galaxy Buds
https://www.tokopedia.com/putragroup/etalase/samsung-buds

Samsung Watch
https://www.tokopedia.com/putragroup/etalase/samsung-watch

Other Samsung Acc
https://www.tokopedia.com/putragroup/etalase/other-samsung-acc",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/10/30/1c74f942-edc6-4a77-abfc-fda0cac93d8a.png.webp?ect=4g,Rp5.199.000,5,Putra Group
Samsung Galaxy A01 Core 2/32 GB Garansi Resmi SEIN,"Garansi Resmi SEIN 100%
WRAP SAMSUNG 100%
BNIB 100%

untuk sekarang tidak ada paket bundling im3 lagi ya.

:""Pesan hari ini dikirim hari ini juga""

untuk instant/ sameday bisa diorder di link berikut
https://www.tokopedia.com/vouchercentral/instant-sameday-samsung-galaxy-a01-core-2-32-gb-garansi-resmi-sein-hitam
",https://images.tokopedia.net/img/cache/500-square/product-1/2020/10/5/54029429/54029429_fccd83df-4f5a-4cd8-8af0-0c19f47644c4_874_874.webp?ect=4g,Rp1.799.999,5,Voucher Central
Iphone 11 64gb Bekas Fullset,"Jaringan Bisa All Operator Indonesia
Garansi imei 30Hari


Iphone 11 64gb Eks Internasional (LL/a)
Single Sim
Ready Warna Black/White/Purple/Green/Red
(Mohon ditanyakan lagi untuk warna yg available sebelum transaksi)


Kondisi Mulus 98%

Fullset Acc dan Box Oem




",https://images.tokopedia.net/img/cache/500-square/attachment/2020/2/28/158286678223551/158286678223551_dc10df7a-b3ae-4674-a701-f5be1a835567.png.webp?ect=4g,Rp4.800.000,4.9,Boboy Store
MULTITESTER DIGITAL / MULTIMETER AVOMETER DT-9205A,"Digital multimeter dt-9205a besar. Batre kotak 9v promo stok terbatas . baterai sudah termasuk . tinggal pakai saja .
Cocok untuk mengukur dioda.capasitor.transisto.dll

ada juga baterai A3 2pcs . model lama yg laris dr dulu . silahkan pilih divarian .

semua sudah termasuk baterai tinggal pakai saja . 

Ayo bos ku sebelum kehabisan.
Harga murah barang berkualitas.yaa...hanya di gadgettekno.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/7/26/0a11fe1b-47e3-440f-9843-d970f8da3977.jpg.webp?ect=4g,Rp62.500,4.9,gadgettekno shopn
Nokia 105 king 2019 Garansi Resmi Tam,"Nokia 105 king 2019 Garansi Resmi TAM
ada 2 Versi 2019 dan 2022 (Simba)

PENTING VARIAN
2019 - Warna Black dan Blue (Wrapping TAM)
2022 - Warna Charcoal dan Blue (Wrapping TAM)

Kelengkapan
- Handphone
- Charger

Spec Lengkap
BODY Dimensions 119 x 49.2 x 14.4 mm (4.69 x 1.94 x 0.57 in)
Weight 73 g (2.57 oz)
SIM Dual SIM (Mini-SIM, dual stand-by)
Flashlight
DISPLAY Type TFT, 65K colors
Size 1.77 inches, 9.7 cm2 (~16.6% screen-to-body ratio)
Resolution 120 x 160 pixels, 4:3 ratio (~113 ppi density)
MEMORY Card slot No
Phonebook Yes
Call records Yes
Internal 4MB 4MB RAM
CAMERA No
SOUND Loudspeaker Yes
3.5mm jack Yes
COMMS WLAN No
Bluetooth No
GPS No
NFC No
Radio FM radio
USB microUSB 1.1 (charging only)
FEATURES Sensors
Messaging SMS
Games Yes
Java No
BATTERY Type Li-Ion 800 mAh, removable
Stand-by Up to 619 h
Talk time Up to 14 h 24 min

Happy Shopping Guys",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/2/11/b64b1330-8bd2-40f3-a251-20960a8118f5.jpg.webp?ect=4g,Rp227.000,5,36shop
"vivo iQOO Z7x 8/128 - 80 watt + 6000 mAH, Snapdragon 695","Processor : Snapdragon 695 5G

RAM : 8 GB + 8 GB Extended RAM

ROM : 128 GB

Network : 5G

Cooling System : 5-Layer Liquid Cooling System



Battery : 6000 mAH

Charging : 80 W Flash Charge



Rear Camera : 50+2 MP Ultra Clarity Camera

Front Camera : 8 MP



Display Size : 6.64""

Screen : IPS LCD

Refresh Rate : 120Hz



NFC : Yes

",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/5/3/1a210cb0-95e3-46a7-83a0-3ee2cc39a612.jpg.webp?ect=4g,Rp2.795.000,5,vivo Indonesia
Samsung Galaxy A54 5G 8/256GB,"""Awesome offer!*
Periode: November 2023

- Free Youtube Premium 2 bulan

*Syarat & ketentuan berlaku. Klaim melalui aplikasi Samsung Gift Indonesia.""

Spesifikasi:

- Processor : Exynos 1380 (5nm)
- Size : 6.4""
- Technology : FHD+ SA HID 120Hz 1000nits
- Resolution : Infinity-O
- Rear Camera Resolution : 50MP + 12MP + 5MP
- Main Camera Auto Focus : Yes
- Rear Camera - OIS : Yes
- Rear Camera - Zoom : Digital Zoom up to 10x
- Front Camera Resolution : 32.0 MP
- Front Camera Auto Focus : No
- Video Resolution : UHD 4K (3840 x 2160)@30fps
- RAM : 8GB
- ROM : 256GB
- SIM Tray : SIM 1 + Hybrid (SIM or MicroSD)
- Network Type : 5G
- USB Interface : USB Type-C
- USB Version : USB 2.0
- Earjack : No
- Bluetooth Version : Bluetooth v5.3
- NFC : Yes
- Audio : Stereo
- Battery Capacity : 5,000mAh, 25W Fast Charging
",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/11/24/9dc8bd33-51e6-44c0-84c5-a204ec274465.png.webp?ect=4g,Rp5.999.000,4.9,Samsung Official Store
